Iso3,Location Name,AMRO subregions,Causename Eng,Year,Sex,Age group,Measure Name En,Metric Name En,Measure Names,Measure Values
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Up,11.707327167
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Low,3.821900626
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value,8.055484256
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,273.675979819
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,92.88366895
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,183.279824384
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,31.350092773
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,13.452127671
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,21.324267456
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,236.680655515
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,83.014438086
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,161.955556928
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Up,19.929077637
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Low,6.2172496
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value,13.599590654
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,374.235905651
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,121.472620129
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,247.85426289
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,35.786817441
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,15.264762334
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,24.248580603
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,325.286104173
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,111.007807976
AMRO,Region of the Americas,Region of the Americas,Other respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,223.605682287
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,43.698052083
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,26.288391556
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Deaths,Rate,Value,35.784962535
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1471.626690834
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,811.78207124
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,1141.704381037
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,684.129417135
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,308.455509482
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,471.417228329
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,828.68985944
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,500.74491893
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,Age-standardized,Years of Life Lost (YLLs),Rate,Value,670.287152708
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Up,64.670279562
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value Low,38.431217033
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Deaths,Rate,Value,52.904412212
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1798.689347044
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,1032.058431325
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,1415.373889184
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,753.084237795
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,356.695326007
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years Lived with Disability (YLDs),Rate,Value,531.706540611
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Up,1085.696978886
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value Low,658.307952891
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Both sexes,All Ages,Years of Life Lost (YLLs),Rate,Value,883.667348574
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Up,50.264640868
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value Low,34.136342467
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Deaths,Rate,Value,42.163140087
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1534.924431685
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,925.222030174
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,1230.07323093
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,654.150708641
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,295.667181176
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,450.614697702
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,941.949098786
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,631.489866827
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,Age-standardized,Years of Life Lost (YLLs),Rate,Value,779.458533228
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Up,63.988897955
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value Low,43.418019464
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Deaths,Rate,Value,53.725899442
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1755.846821394
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,1095.323217232
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,1425.585019313
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,693.081309629
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,325.339493107
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years Lived with Disability (YLDs),Rate,Value,486.357771184
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Up,1129.69645838
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value Low,762.957777324
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Male,All Ages,Years of Life Lost (YLLs),Rate,Value,939.22724813
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Up,38.690621866
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value Low,20.374529147
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Deaths,Rate,Value,30.954070538
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1421.765488905
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Low,720.586533715
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value,1071.17601131
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Up,712.903094262
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value Low,321.089868363
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years Lived with Disability (YLDs),Rate,Value,491.56317148
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Up,734.567780118
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value Low,392.969267904
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,Age-standardized,Years of Life Lost (YLLs),Rate,Value,579.61283983
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Up,65.333066626
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value Low,33.580501797
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Deaths,Rate,Value,52.105342934
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Up,1840.362722881
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value Low,970.520107886
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Disability-Adjusted Life Years (DALYs),Rate,Value,1405.441415383
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Up,811.449717863
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value Low,387.195474852
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years Lived with Disability (YLDs),Rate,Value,575.817766162
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Up,1042.898221861
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value Low,556.513966686
AMRO,Region of the Americas,Region of the Americas,Respiratory diseases,2019,Female,All Ages,Years of Life Lost (YLLs),Rate,Value,829.623649221
ANR,Andean Area,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value Up,1.292996375
ANR,Andean Area,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value Low,0.381638639
ANR,Andean Area,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Deaths,Rate,Value,0.735419222
ANR,Andean Area,Region of the Americas,Asthma,2019,Both sexes,Age-standardized,Disability-Adjusted Life Years (DALYs),Rate,Value Up,285.412490806
